84.61925939650477,49000,['Employed'],Debt,0.671326898515488
87.37972626630406,56000,['Unemployed'],No Debt,0.6793592620085911
40.678956506112556,81000,['Unemployed'],No Debt,0.6889034073928793
32.710616077885554,99000,['Employed'],No Debt,0.6695638964850467
24.656670293520943,41000,['Employed'],Debt,0.6621188875727312
64.5502581697728,97000,['Employed'],No Debt,0.629196098059777
77.21327237593965,91000,['Employed'],Debt,0.6834395177459672
29.39015192574867,34000,['Employed'],Debt,0.6742944622711358
22.750978369243803,83000,['Unemployed'],Debt,0.6765866916229524
27.34090588504288,56000,['Employed'],No Debt,0.6426384312630549
27.97411336158555,29000,['Employed'],Debt,0.6737437742176432
55.07451653959897,32000,['Unemployed'],Debt,0.6664819883542988
81.39610305628958,48000,['Employed'],Debt,0.6502694249544003
46.49060119214437,65000,['Unemployed'],Debt,0.6619866546648618
71.48682582844503,83000,['Unemployed'],No Debt,0.6678497562867817
42.482938650452425,71000,['Employed'],Debt,0.6773510845384798
64.38533731634614,89000,['Unemployed'],Debt,0.6523242764882003
76.4123018061582,82000,['Unemployed'],No Debt,0.6782556769445229
48.50753479634598,88000,['Unemployed'],Debt,0.6702033188420099
52.94945046790068,49000,['Unemployed'],No Debt,0.668381345921063
36.61491004026282,92000,['Unemployed'],Debt,0.682711130750592
42.01916293447864,78000,['Unemployed'],No Debt,0.6562688744505022
51.02921250527323,71000,['Employed'],No Debt,0.677716534907297
49.00583567860151,98000,['Unemployed'],No Debt,0.6556044863273862
49.46804712131967,72000,['Unemployed'],No Debt,0.6404662241054092
65.27268786815404,13000,['Employed'],No Debt,0.6675241823976948
87.56553281947299,30000,['Employed'],No Debt,0.6641829255636049
19.12178940932934,50000,['Employed'],No Debt,0.6676768492293936
77.89562370842398,64000,['Employed'],Debt,0.6594913547627357
33.48388413267568,85000,['Unemployed'],No Debt,0.6516318577700653
70.4654030673205,43000,['Unemployed'],No Debt,0.6589004229790688
63.967125124215535,82000,['Unemployed'],No Debt,0.6679118264670388
42.640380004800704,59000,['Employed'],No Debt,0.6400117993878799
29.222745233951102,29000,['Unemployed'],No Debt,0.6548169912925028
86.26048478344613,34000,['Employed'],Debt,0.6607083629696776
48.22689079153804,32000,['Unemployed'],Debt,0.6588769467434752
21.96254132545129,45000,['Unemployed'],Debt,0.6761236710329123
69.26264476594312,92000,['Employed'],Debt,0.663041109725501
67.04871763565758,76000,['Employed'],No Debt,0.6564614189431988
68.52193452007867,13000,['Unemployed'],No Debt,0.6812163923667814
39.798309405841565,16000,['Employed'],Debt,0.6799405203850661
71.45697068672989,77000,['Employed'],No Debt,0.6719023393078786
59.33064955577639,69000,['Employed'],Debt,0.6558699521542641
24.48163206344429,19000,['Employed'],No Debt,0.6512825483231516
57.544637178971676,91000,['Employed'],Debt,0.6697510569469499
53.17578077599428,64000,['Unemployed'],No Debt,0.678039684978854
19.44109097969394,86000,['Employed'],No Debt,0.6681528316307057
21.13595415290747,81000,['Unemployed'],Debt,0.7063498260867653
43.01416901972117,49000,['Unemployed'],No Debt,0.6838623590093056
86.14626362789177,72000,['Employed'],Debt,0.6851156162407851
21.343221646330807,33000,['Unemployed'],No Debt,0.6724702280948543
26.161701370288156,25000,['Unemployed'],No Debt,0.6908803837130904
48.773866931164946,62000,['Unemployed'],Debt,0.6551321591407512
73.26401822943845,25000,['Employed'],No Debt,0.6566281684996734
57.322582350705694,64000,['Employed'],No Debt,0.6668425850415521
76.62718793771246,96000,['Unemployed'],Debt,0.6358599854808248
20.596579027205557,61000,['Unemployed'],Debt,0.6873728704715107
36.731434381565926,36000,['Unemployed'],Debt,0.6494606597801604
40.62968566486438,45000,['Unemployed'],Debt,0.6862612205118356
71.0954399394417,31000,['Unemployed'],Debt,0.6702933226459964
71.45209440877417,10000,['Unemployed'],No Debt,0.692280695203264
20.231003233130295,45000,['Employed'],Debt,0.6801744294039206
87.67677427725741,49000,['Employed'],Debt,0.6484940434599155
42.889229728025676,49000,['Employed'],Debt,0.6801000250268024
42.57870117367467,35000,['Employed'],No Debt,0.6515939567983167
77.32323322200104,12000,['Unemployed'],Debt,0.6465052968465071
51.71246290597378,15000,['Employed'],Debt,0.678478510432679
45.07056896519933,31000,['Employed'],No Debt,0.6900139427872068
43.19481767331174,55000,['Employed'],No Debt,0.6569276924082943
40.20645040199378,14000,['Unemployed'],No Debt,0.6600947272393336
63.04217850134842,72000,['Employed'],No Debt,0.6663445761505294
63.29529399319996,37000,['Employed'],No Debt,0.6709788812345089
34.77972990288808,22000,['Unemployed'],No Debt,0.6650854236022016
19.37187102587054,52000,['Employed'],No Debt,0.6786216271715707
29.072443205438805,15000,['Employed'],No Debt,0.6822278139046204
24.92054441319353,56000,['Unemployed'],No Debt,0.6624838422696292
49.75369688810795,73000,['Employed'],Debt,0.6348002160713836
83.74992225143072,62000,['Employed'],Debt,0.6692099645891197
70.39692696652497,71000,['Unemployed'],Debt,0.6598029320132045
85.49399407276105,49000,['Unemployed'],No Debt,0.6291819473439298
39.52453610025544,94000,['Employed'],Debt,0.681471607476751
32.46674448184753,17000,['Employed'],No Debt,0.6677840083206334
63.70127236903359,15000,['Unemployed'],Debt,0.6558883046725817
20.945551881149143,74000,['Employed'],No Debt,0.6711244542496275
48.79455846946404,37000,['Employed'],Debt,0.662835316893641
84.57107397737758,10000,['Employed'],Debt,0.6562006093290593
53.86683523618389,96000,['Employed'],Debt,0.6684435405929439
51.15552915667366,26000,['Unemployed'],No Debt,0.6669079194836841
21.285756217556145,35000,['Unemployed'],No Debt,0.6780017141983777
51.884056025412725,50000,['Unemployed'],No Debt,0.6938162021549641
65.13073877035626,80000,['Employed'],No Debt,0.6782922452686025
24.824140249524838,86000,['Employed'],No Debt,0.6574822295779251
83.22514881973726,75000,['Employed'],Debt,0.6779071405769901
58.16544023953672,91000,['Employed'],No Debt,0.6793329484722732
86.29518313880965,29000,['Unemployed'],Debt,0.6676213329045603
86.19186871269693,18000,['Unemployed'],No Debt,0.6554028926898875
75.23447285437831,11000,['Employed'],No Debt,0.6823236451160855
26.006210325686006,97000,['Unemployed'],Debt,0.6556746892251976
28.275585568374733,57000,['Unemployed'],Debt,0.646809670479082
56.146552444178816,53000,['Unemployed'],No Debt,0.6736490349787853
35.187503215048515,53000,['Unemployed'],No Debt,0.6793571848279035
37.66802485984809,57000,['Unemployed'],Debt,0.6435584114123049
42.59148372150369,81000,['Unemployed'],Debt,0.6464016514941061
48.404576647702726,26000,['Unemployed'],Debt,0.6586487082026342
28.48499148012074,52000,['Unemployed'],Debt,0.6355500069765074
86.78037826791432,22000,['Employed'],No Debt,0.6343539750229266
66.86250209627447,35000,['Employed'],Debt,0.6841008651914113
32.02660233195677,90000,['Employed'],No Debt,0.6906043478063048
56.917785650485115,86000,['Unemployed'],Debt,0.6385533596425974
58.91086335075406,43000,['Unemployed'],No Debt,0.6530291548239895
31.2188364443088,93000,['Employed'],Debt,0.6761822736160706
19.50730098413612,34000,['Employed'],No Debt,0.657374014727914
67.65020420069058,11000,['Employed'],No Debt,0.6690414947802168
46.258029601178436,20000,['Employed'],No Debt,0.6903959438595149
27.960929265427605,81000,['Unemployed'],Debt,0.6588173915483122
50.23562711983336,18000,['Unemployed'],Debt,0.6900359687925433
76.32968830276747,69000,['Employed'],Debt,0.6638071774749899
26.36710791490085,77000,['Employed'],Debt,0.6622768396147811
37.06895213553647,22000,['Unemployed'],Debt,0.6865247314540027
23.42755443628035,12000,['Unemployed'],Debt,0.6535096876551215
39.80084342481587,84000,['Employed'],No Debt,0.6505392445941458
75.64587352784275,17000,['Employed'],Debt,0.6747226947557482
74.875433251666,74000,['Employed'],Debt,0.6590864164838405
42.81179221960694,38000,['Unemployed'],Debt,0.684102127036011
54.29076227422948,40000,['Employed'],Debt,0.6619891910714355
51.461958749943655,81000,['Employed'],No Debt,0.6592546678872919
53.83820622070505,37000,['Unemployed'],Debt,0.6789834001579926
47.33377706813496,99000,['Unemployed'],No Debt,0.6696999693259593
22.171231977612706,84000,['Employed'],Debt,0.697362385591181
27.8983736829666,45000,['Employed'],No Debt,0.6297940173280772
26.90124122540589,39000,['Employed'],No Debt,0.6799729123990116
30.91106740845455,63000,['Employed'],No Debt,0.6781787747772338
55.24181236535966,64000,['Unemployed'],Debt,0.6641612027183454
89.54196856489425,78000,['Employed'],No Debt,0.6889418133758739
19.191487645825447,84000,['Employed'],No Debt,0.6911972236098163
68.47594948659304,35000,['Unemployed'],Debt,0.6813835100001633
27.88418311236195,18000,['Unemployed'],Debt,0.6716732496546761
21.127826815826236,99000,['Unemployed'],No Debt,0.6694209570439016
22.10711764817608,19000,['Employed'],Debt,0.6691083096442513
74.27122967153844,51000,['Unemployed'],Debt,0.6588633857152791
41.57938118842965,53000,['Employed'],Debt,0.661251291528196
80.79449736463769,86000,['Employed'],No Debt,0.6707858391306672
36.34264068570388,41000,['Unemployed'],No Debt,0.6484174074411028
75.30397172286791,53000,['Employed'],Debt,0.6889353535842193
42.724912177268244,49000,['Employed'],Debt,0.6607239994677465
60.85813004427328,11000,['Employed'],No Debt,0.667791625277074
76.01039922049247,61000,['Employed'],Debt,0.6777817292706674
53.98774862096047,16000,['Employed'],Debt,0.6545904571615334
51.80086874415514,46000,['Employed'],Debt,0.6747727747407111
86.28481919480782,87000,['Unemployed'],No Debt,0.6614704619525961
18.633260153479494,57000,['Unemployed'],No Debt,0.6632336710484997
85.38121534995558,42000,['Unemployed'],No Debt,0.6497574930400268
85.13638755018385,46000,['Unemployed'],Debt,0.671583793449226
84.6950716749235,74000,['Employed'],No Debt,0.6885135145263045
35.31843770146257,99000,['Unemployed'],No Debt,0.676638461733027
86.43842633881431,67000,['Unemployed'],Debt,0.6250796476603009
28.90742695214192,27000,['Employed'],No Debt,0.6387021695593114
83.4358802887062,50000,['Unemployed'],Debt,0.6496380203995467
40.38198713578915,97000,['Employed'],Debt,0.6801818969644736
73.4519972339894,94000,['Unemployed'],No Debt,0.6670549089200171
28.0014386699019,14000,['Unemployed'],No Debt,0.6648870132934632
24.2342682985022,34000,['Employed'],Debt,0.6308705387897336
24.198047274592238,28000,['Unemployed'],Debt,0.6414439512265314
73.84868660952299,37000,['Unemployed'],Debt,0.6617616712999825
61.99072881575435,87000,['Employed'],No Debt,0.6694571278936864
71.34705422187035,87000,['Employed'],Debt,0.6594616259029756
54.51033447642979,80000,['Employed'],Debt,0.648858901788239
70.02230674260548,95000,['Employed'],No Debt,0.6916827987330054
27.292320254961226,13000,['Unemployed'],Debt,0.6807983383243731
43.46680335622547,89000,['Employed'],No Debt,0.6574865822999671
78.24978000978567,83000,['Unemployed'],No Debt,0.6721137196293457
37.64383696220788,42000,['Employed'],Debt,0.6583836825025058
77.96889432466344,54000,['Employed'],Debt,0.6869709253673713
37.18786426593097,17000,['Employed'],Debt,0.633928668932374
22.643604826325927,45000,['Employed'],No Debt,0.6481456574562422
36.9878316665106,89000,['Unemployed'],Debt,0.6545851612920445
33.77783615606583,74000,['Employed'],Debt,0.6595516723934264
82.93092472238767,25000,['Unemployed'],No Debt,0.6401314177206998
47.101403703491705,65000,['Employed'],Debt,0.6774227223598135
44.155809149244575,32000,['Employed'],No Debt,0.6627125700226842
50.20533571560348,59000,['Unemployed'],No Debt,0.6449752053435898
44.70377647387235,63000,['Employed'],Debt,0.6553846828461654
33.36219507900471,17000,['Unemployed'],No Debt,0.6594289050700329
79.18767808910994,72000,['Unemployed'],No Debt,0.6599369069685067
35.3675418699129,75000,['Unemployed'],No Debt,0.6530657750023297
78.71963552131714,62000,['Employed'],Debt,0.6548846169154148
57.17015753476541,43000,['Unemployed'],No Debt,0.6281513139398992
39.2072728674103,40000,['Employed'],No Debt,0.6827889131656835
78.09339505804486,62000,['Unemployed'],No Debt,0.6815021903386315
48.04884799374037,53000,['Unemployed'],No Debt,0.6540275015419359
53.05187201965943,83000,['Employed'],Debt,0.6414451755844341
39.60042147572263,97000,['Unemployed'],No Debt,0.6696178568459638
58.774533633003806,34000,['Unemployed'],No Debt,0.6703952395367123
32.459513160802395,20000,['Unemployed'],Debt,0.6874725308037678
69.27950576689494,70000,['Unemployed'],Debt,0.6788422929019207
25.226280519468094,62000,['Employed'],No Debt,0.6492060200813486
56.31577702058095,17000,['Unemployed'],No Debt,0.6579493163136223
23.766640954473548,43000,['Employed'],No Debt,0.6209245919566202
34.7790717198361,92000,['Employed'],No Debt,0.6722896203979714
55.98041116903914,15000,['Employed'],No Debt,0.6663733354963736
47.61767818732834,75000,['Employed'],Debt,0.6395165115774889
62.53962080564913,25000,['Unemployed'],No Debt,0.6532829149499972
87.86069411990805,64000,['Unemployed'],Debt,0.6678467931719031
83.54345452714179,57000,['Employed'],Debt,0.6639080115055086
29.122802783586103,22000,['Unemployed'],Debt,0.6553511168658311
21.58080058340383,15000,['Employed'],Debt,0.6762368784806897
56.323940910993336,80000,['Employed'],Debt,0.6685328319639815
86.38476519068745,56000,['Employed'],Debt,0.6757909612212664
72.3833774387307,17000,['Unemployed'],Debt,0.6762049973437462
55.81945916290218,90000,['Unemployed'],Debt,0.6526455632620791
